Distance,Speed,Throttle,Brake,RPM,nGear
1210.6563629473944,72.78570971428572,0.0,True,7471.785133714286,1
1214.0674999999999,66.0,0.0,True,6610.0,1
1214.581045424677,64.8749952,0.0,True,6580.3748736,1
1216.7341666666664,60.0,0.0,True,6452.0,1
1217.535826137702,59.16666453333333,0.0,True,6346.9997312,1
1220.3167100503774,56.16666453333333,0.0,True,5968.9997312,1
1220.4674999999997,56.0,0.0,True,5948.0,1
1223.2675611080922,53.14999808,0.0,True,5621.19977984,1
1223.411944444444,53.0,0.0,True,5604.0,1
1226.1057158984004,51.09999872,0.0,True,5254.39976448,1
1226.2452777777773,51.0,0.0,False,5236.0,1
1229.6597037012625,49.2142848,0.0,False,4842.2497984,1
1230.0563888888885,49.0,0.0,False,4795.0,1
1233.744170773699,47.02721087250683,6.5759637583105635,False,5128.401362546346,1
1235.6913888888885,46.0,10.0,False,5302.0,1
1237.1462301506422,46.9083328,11.2111104,False,5493.0526656,1
1239.877463226488,48.56666453333333,13.422219377777779,False,5841.855106844445,1
1240.5913888888886,49.0,14.0,False,5933.0,1
1242.8136111111107,50.0,15.0,False,6057.0,1
1242.9440546819228,50.17999872,15.31499776,False,6082.26732032,1
1248.0419789653247,56.57999872,26.51499776,False,6980.66732032,1
1249.2580555555553,58.0,29.0,False,7180.0,1
1253.404713224506,64.57142491428571,38.035709257142855,False,8143.535178057143,1
1254.3913888888885,66.0,40.0,False,8353.0,1
1258.469492907764,73.5789484490178,48.052632727081416,False,9122.73695185337,1
1263.4797222222219,82.0,57.0,False,9978.0,1
1263.726048517661,82.5000064,57.35000448,False,10030.80067584,1
1268.321429308556,91.5000064,63.65000448,False,10981.20067584,1
1268.590833333333,92.0,64.0,False,11034.0,1
1273.0797222222218,101.0,11.0,False,9914.0,1
1276.192021154777,101.0,3.4374911999999993,False,9143.999104,1
1277.5686111111106,101.0,0.0,True,8794.0,2
1281.7463888888883,94.0,0.0,True,7967.0,2
1284.4788921139145,91.86110862222222,0.0,True,7725.610830222222,2
1290.2084108847307,87.19444195555556,0.0,True,7198.944163555556,2
1290.4463888888884,87.0,0.0,True,7177.0,2
1295.1686111111107,85.0,0.0,False,6993.0,2
1295.398505246175,84.84999808,0.02500032,False,6997.92506304,2
1302.8360400602205,79.76500096,0.87249984,False,7164.88246848,2
1303.9463888888886,79.0,1.0,False,7190.0,2
1307.237059659717,79.0,11.3125088,False,6869.3747264,2
1307.4574999999998,79.0,12.0,False,6848.0,2
1311.0130555555554,80.0,22.0,False,7333.0,2
1312.1468452888394,80.75000192,24.5000064,False,7414.50020864,2
1315.6241666666665,83.0,32.0,False,7659.0,2
1320.4574999999998,87.0,37.0,False,7572.0,2
1322.201164407854,88.5093736,40.4499968,False,7832.906008,2
1328.8130555555554,94.0,53.0,False,8782.0,2
1329.0534515676077,94.2250048,53.281256,False,8797.5815824,2
1332.8848883240858,97.7500032,57.687504,False,9041.6877216,2
1333.168611111111,98.0,58.0,False,9059.0,2
1341.8797222222222,112.0,75.0,False,10403.0,2
1342.2141099942285,112.3750048,73.4062296,False,10408.8750752,2
1351.905079613696,122.8750048,28.781229599999996,False,10573.3750752,2
1352.9019444444443,124.0,24.0,False,10591.0,2
1359.1797222222222,113.0,0.0,True,9875.0,2
1361.2565234363483,109.84999424,0.0,True,9531.9993728,2
1364.9574999999998,104.0,0.0,True,8895.0,2
1365.7545538145368,103.093752,0.0,True,8805.281448,2
1371.0185586933221,96.812496,0.0,True,8183.4371040000005,2
1373.3130555555554,94.0,0.0,True,7905.0,2
1375.088696138525,93.2222208,0.0,True,7786.9720064,2
1379.089178949662,91.45555626666666,0.0,True,7518.880663466667,2
1382.3130555555554,90.0,0.0,True,7298.0,2
1384.9594507684787,88.16666453333333,0.0,True,7207.2498944,2
1388.0463888888887,86.0,0.0,False,7100.0,2
1391.1224590066554,85.1874992,0.0,False,7155.2500544,2
1391.8241666666663,85.0,0.0,False,7168.0,2
1395.724445308978,83.79003550289389,20.56939645080385,False,7414.832757409647,2
1398.3027777777775,83.0,34.0,False,7576.0,2
1402.169444444444,87.0,41.0,False,7732.0,2
1404.40236249306,88.48333226666666,43.71944248888889,False,7930.766523733333,2
1409.0762722569873,91.48333226666666,49.21944248888889,False,8332.766523733333,2
1411.469444444444,93.0,52.0,False,8536.0,2
1415.780555555555,97.0,59.0,False,8850.0,2
1417.8035008273541,102.1749952,62.4499968,False,9223.030904,2
1420.6249999999995,109.0,67.0,False,9715.0,2
1424.8573275071926,114.7333304888889,75.24166257777777,False,10254.649732266667,2
1433.1249999999995,125.0,90.0,False,11221.0,2
1438.9363013969319,133.21553927163794,93.73433603256271,False,11233.323308907457,2
